Temp (C) -2h,Dew Point Temp (C) -2h,Rel Hum (%) -2h,Wind Dir (10s deg) -2h,Wind Spd (km/h) -2h,Visibility (km) -2h,Stn Press (kPa) -2h,Weather -2h,Temp (C) -1h,Dew Point Temp (C) -1h,Rel Hum (%) -1h,Wind Dir (10s deg) -1h,Wind Spd (km/h) -1h,Visibility (km) -1h,Stn Press (kPa) -1h,Weather -1h,Weather
20.8,15.3,71,30,15,40.2,102.01,FALSE,21.7,15.9,69,29,15,40.2,101.99,FALSE,FALSE
21.7,15.9,69,29,15,40.2,101.99,FALSE,22.4,16,67,28,14,40.2,101.96,FALSE,FALSE
22.4,16,67,28,14,40.2,101.96,FALSE,22.6,13.7,57,29,10,40.2,101.92,FALSE,FALSE
22.6,13.7,57,29,10,40.2,101.92,FALSE,22.6,14.1,58,25,14,40.2,101.92,FALSE,FALSE
22.6,14.1,58,25,14,40.2,101.92,FALSE,21,14.2,65,27,11,40.2,101.89,FALSE,FALSE
21,14.2,65,27,11,40.2,101.89,FALSE,20.5,14.8,70,23,9,40.2,101.83,FALSE,FALSE
20.5,14.8,70,23,9,40.2,101.83,FALSE,20.8,14.3,66,24,9,40.2,101.83,FALSE,FALSE
20.8,14.3,66,24,9,40.2,101.83,FALSE,20,13.5,66,24,10,32.2,101.82,FALSE,FALSE
20,13.5,66,24,10,32.2,101.82,FALSE,19.4,14.5,73,29,3,24.1,101.81,FALSE,FALSE
19.4,14.5,73,29,3,24.1,101.81,FALSE,18.6,14.4,76,33,3,24.1,101.82,FALSE,FALSE
18.6,14.4,76,33,3,24.1,101.82,FALSE,19,14.6,75,36,3,24.1,101.81,FALSE,FALSE
19,14.6,75,36,3,24.1,101.81,FALSE,18.7,15.6,82,36,2,24.1,101.81,FALSE,FALSE
18.7,15.6,82,36,2,24.1,101.81,FALSE,19.1,15.4,79,5,7,24.1,101.81,FALSE,FALSE
19.1,15.4,79,5,7,24.1,101.81,FALSE,17.9,15,83,9,9,24.1,101.81,FALSE,FALSE
17.9,15,83,9,9,24.1,101.81,FALSE,17.6,15.3,86,10,9,24.1,101.81,FALSE,FALSE
17.6,15.3,86,10,9,24.1,101.81,FALSE,16.9,14.9,88,14,7,24.1,101.83,FALSE,FALSE
16.9,14.9,88,14,7,24.1,101.83,FALSE,15.9,14.1,88,10,10,24.1,101.85,FALSE,FALSE
15.9,14.1,88,10,10,24.1,101.85,FALSE,15.7,13.9,89,10,8,32.2,101.88,FALSE,FALSE
15.7,13.9,89,10,8,32.2,101.88,FALSE,16.1,14.6,90,10,5,32.2,101.92,FALSE,FALSE
16.1,14.6,90,10,5,32.2,101.92,FALSE,19.1,14.9,77,10,7,40.2,101.96,FALSE,FALSE
19.1,14.9,77,10,7,40.2,101.96,FALSE,20.1,15.5,74,23,7,40.2,101.97,FALSE,FALSE
20.1,15.5,74,23,7,40.2,101.97,FALSE,20.4,15.7,74,24,12,40.2,101.98,FALSE,FALSE
20.4,15.7,74,24,12,40.2,101.98,FALSE,21.5,17.3,77,29,13,40.2,101.98,FALSE,FALSE
21.5,17.3,77,29,13,40.2,101.98,FALSE,22.5,16.9,70,27,12,40.2,101.98,FALSE,FALSE
22.5,16.9,70,27,12,40.2,101.98,FALSE,22.9,17.5,72,27,10,40.2,101.99,FALSE,FALSE
22.9,17.5,72,27,10,40.2,101.99,FALSE,22.5,16.5,69,24,16,40.2,101.95,FALSE,FALSE
22.5,16.5,69,24,16,40.2,101.95,FALSE,23.3,17.4,69,28,15,40.2,101.92,FALSE,FALSE
23.3,17.4,69,28,15,40.2,101.92,FALSE,23.7,17.4,67,29,17,40.2,101.87,FALSE,FALSE
23.7,17.4,67,29,17,40.2,101.87,FALSE,23.7,16.9,65,29,14,40.2,101.83,FALSE,FALSE
23.7,16.9,65,29,14,40.2,101.83,FALSE,23.3,16.7,66,30,9,40.2,101.81,FALSE,FALSE
23.3,16.7,66,30,9,40.2,101.81,FALSE,22.4,17.7,74,30,10,40.2,101.77,FALSE,FALSE
22.4,17.7,74,30,10,40.2,101.77,FALSE,21.8,16.7,72,29,4,40.2,101.75,FALSE,FALSE
21.8,16.7,72,29,4,40.2,101.75,FALSE,20.9,16.6,76,36,1,32.2,101.77,FALSE,FALSE
20.9,16.6,76,36,1,32.2,101.77,FALSE,20.7,18.1,85,24,8,24.1,101.79,FALSE,FALSE
20.7,18.1,85,24,8,24.1,101.79,FALSE,20.1,18.1,88,20,7,24.1,101.78,FALSE,FALSE
20.1,18.1,88,20,7,24.1,101.78,FALSE,19.3,16.9,85,16,4,24.1,101.79,FALSE,FALSE
19.3,16.9,85,16,4,24.1,101.79,FALSE,19.5,16.3,82,0,1,24.1,101.8,FALSE,FALSE
19.5,16.3,82,0,1,24.1,101.8,FALSE,19.4,16.6,84,8,7,24.1,101.78,FALSE,FALSE
19.4,16.6,84,8,7,24.1,101.78,FALSE,17.8,16.4,92,9,7,24.1,101.77,FALSE,FALSE
17.8,16.4,92,9,7,24.1,101.77,FALSE,16.5,15.4,93,28,3,24.1,101.79,FALSE,FALSE
16.5,15.4,93,28,3,24.1,101.79,FALSE,16.9,16.6,98,25,3,24.1,101.78,FALSE,FALSE
16.9,16.6,98,25,3,24.1,101.78,FALSE,17.7,16.9,95,36,3,40.2,101.77,FALSE,FALSE
17.7,16.9,95,36,3,40.2,101.77,FALSE,18.7,17.1,90,36,3,48.3,101.79,FALSE,FALSE
18.7,17.1,90,36,3,48.3,101.79,FALSE,20.9,17.9,83,32,4,48.3,101.8,FALSE,FALSE
20.9,17.9,83,32,4,48.3,101.8,FALSE,22,17.4,74,23,9,48.3,101.81,FALSE,FALSE
22,17.4,74,23,9,48.3,101.81,FALSE,22.7,16.7,68,23,9,48.3,101.79,FALSE,FALSE
22.7,16.7,68,23,9,48.3,101.79,FALSE,22.9,17.2,69,27,17,48.3,101.8,FALSE,FALSE
22.9,17.2,69,27,17,48.3,101.8,FALSE,23.7,17.8,69,30,25,48.3,101.78,FALSE,FALSE
23.7,17.8,69,30,25,48.3,101.78,FALSE,23.9,18.1,69,28,22,48.3,101.73,FALSE,FALSE
23.9,18.1,69,28,22,48.3,101.73,FALSE,24.4,17.8,66,29,20,48.3,101.68,FALSE,FALSE
24.4,17.8,66,29,20,48.3,101.68,FALSE,24.9,18.6,68,31,23,48.3,101.61,FALSE,FALSE
24.9,18.6,68,31,23,48.3,101.61,FALSE,25.1,17.6,63,30,26,48.3,101.49,FALSE,FALSE
25.1,17.6,63,30,26,48.3,101.49,FALSE,25.3,18,63,30,20,48.3,101.45,FALSE,FALSE
25.3,18,63,30,20,48.3,101.45,FALSE,25.2,17.2,60,31,15,48.3,101.39,FALSE,FALSE
25.2,17.2,60,31,15,48.3,101.39,FALSE,24.3,17,64,30,14,48.3,101.36,FALSE,FALSE
24.3,17,64,30,14,48.3,101.36,FALSE,22.6,17.9,74,30,15,48.3,101.34,FALSE,FALSE
22.6,17.9,74,30,15,48.3,101.34,FALSE,21.5,18,80,31,16,40.2,101.37,FALSE,FALSE
21.5,18,80,31,16,40.2,101.37,FALSE,20.5,18.5,88,29,12,32.2,101.4,FALSE,FALSE
20.5,18.5,88,29,12,32.2,101.4,FALSE,20.9,18.9,88,30,16,32.2,101.43,FALSE,FALSE
20.9,18.9,88,30,16,32.2,101.43,FALSE,20.9,18.1,84,31,21,32.2,101.46,FALSE,FALSE
20.9,18.1,84,31,21,32.2,101.46,FALSE,20.5,17.7,84,30,21,32.2,101.48,FALSE,FALSE
20.5,17.7,84,30,21,32.2,101.48,FALSE,20.3,17.6,84,30,23,32.2,101.5,FALSE,FALSE
20.3,17.6,84,30,23,32.2,101.5,FALSE,20,17.3,84,30,27,32.2,101.52,FALSE,FALSE
20,17.3,84,30,27,32.2,101.52,FALSE,19.7,16.8,83,29,33,32.2,101.54,FALSE,FALSE
19.7,16.8,83,29,33,32.2,101.54,FALSE,19.3,16.6,84,30,28,32.2,101.54,FALSE,FALSE
19.3,16.6,84,30,28,32.2,101.54,FALSE,18.9,16.1,84,30,25,32.2,101.59,FALSE,FALSE
18.9,16.1,84,30,25,32.2,101.59,FALSE,19.3,16.4,83,30,26,48.3,101.63,FALSE,FALSE
19.3,16.4,83,30,26,48.3,101.63,FALSE,20.1,16.5,80,30,27,48.3,101.69,FALSE,FALSE
20.1,16.5,80,30,27,48.3,101.69,FALSE,20.8,16.8,78,30,31,48.3,101.72,FALSE,FALSE
20.8,16.8,78,30,31,48.3,101.72,FALSE,21.8,16.8,73,31,26,48.3,101.72,FALSE,FALSE
21.8,16.8,73,31,26,48.3,101.72,FALSE,22.3,16.9,71,31,26,48.3,101.74,FALSE,FALSE
22.3,16.9,71,31,26,48.3,101.74,FALSE,23.6,16.9,65,31,27,48.3,101.73,FALSE,FALSE
23.6,16.9,65,31,27,48.3,101.73,FALSE,24.7,17.5,64,31,27,48.3,101.67,FALSE,FALSE
24.7,17.5,64,31,27,48.3,101.67,FALSE,26.1,17.9,60,31,22,48.3,101.6,FALSE,FALSE
26.1,17.9,60,31,22,48.3,101.6,FALSE,26.4,17.8,59,30,23,48.3,101.52,FALSE,FALSE
26.4,17.8,59,30,23,48.3,101.52,FALSE,27.4,18.3,57,31,21,48.3,101.44,FALSE,FALSE
27.4,18.3,57,31,21,48.3,101.44,FALSE,27,18.6,59,30,20,48.3,101.39,FALSE,FALSE
27,18.6,59,30,20,48.3,101.39,FALSE,26.7,17.7,57,29,18,48.3,101.36,FALSE,FALSE
26.7,17.7,57,29,18,48.3,101.36,FALSE,24.4,17.2,64,31,14,40.2,101.3,FALSE,FALSE
24.4,17.2,64,31,14,40.2,101.3,FALSE,23.3,17.5,69,32,15,40.2,101.28,FALSE,FALSE
23.3,17.5,69,32,15,40.2,101.28,FALSE,21.6,17.4,77,31,15,32.2,101.31,FALSE,FALSE
21.6,17.4,77,31,15,32.2,101.31,FALSE,21.4,18,80,32,5,32.2,101.32,FALSE,FALSE
21.4,18,80,32,5,32.2,101.32,FALSE,20.4,16.5,78,33,6,32.2,101.33,FALSE,FALSE
20.4,16.5,78,33,6,32.2,101.33,FALSE,20.3,15.7,75,36,3,32.2,101.36,FALSE,FALSE
20.3,15.7,75,36,3,32.2,101.36,FALSE,21.3,17.8,80,36,1,32.2,101.39,FALSE,FALSE
21.3,17.8,80,36,1,32.2,101.39,FALSE,21.5,16.5,73,36,2,32.2,101.4,FALSE,FALSE
21.5,16.5,73,36,2,32.2,101.4,FALSE,20.7,15.1,70,9,4,32.2,101.41,FALSE,FALSE
20.7,15.1,70,9,4,32.2,101.41,FALSE,19,14.3,74,36,2,24.1,101.45,FALSE,FALSE
19,14.3,74,36,2,24.1,101.45,FALSE,19.7,14.7,73,36,2,24.1,101.46,FALSE,FALSE
19.7,14.7,73,36,2,24.1,101.46,FALSE,18.3,13.9,75,9,3,24.1,101.49,FALSE,FALSE
18.3,13.9,75,9,3,24.1,101.49,FALSE,18.6,14.2,75,2,4,32.2,101.54,FALSE,FALSE
18.6,14.2,75,2,4,32.2,101.54,FALSE,20,17.2,84,36,3,24.1,101.59,FALSE,FALSE
20,17.2,84,36,3,24.1,101.59,FALSE,22.4,17.8,75,16,5,24.1,101.61,FALSE,FALSE
22.4,17.8,75,16,5,24.1,101.61,FALSE,24.3,16.5,61,30,7,20.9,101.62,FALSE,FALSE
24.3,16.5,61,30,7,20.9,101.62,FALSE,25.2,15.2,54,21,7,20.9,101.62,FALSE,FALSE
25.2,15.2,54,21,7,20.9,101.62,FALSE,25.3,16.8,59,24,11,20.9,101.61,FALSE,FALSE
25.3,16.8,59,24,11,20.9,101.61,FALSE,25.9,16.2,54,23,10,20.9,101.57,FALSE,FALSE
25.9,16.2,54,23,10,20.9,101.57,FALSE,27.2,15.7,49,22,7,20.9,101.54,FALSE,FALSE
27.2,15.7,49,22,7,20.9,101.54,FALSE,28.7,14.6,41,22,8,6.4,101.5,FALSE,FALSE
28.7,14.6,41,22,8,6.4,101.5,FALSE,28.8,12.8,37,24,10,8.1,101.46,FALSE,FALSE
28.8,12.8,37,24,10,8.1,101.46,FALSE,27.2,17.7,55,22,6,9.7,101.42,FALSE,FALSE
27.2,17.7,55,22,6,9.7,101.42,FALSE,27,20.7,68,24,8,6.4,101.39,FALSE,FALSE
27,20.7,68,24,8,6.4,101.39,FALSE,24.7,19.8,73,31,4,6.4,101.37,FALSE,FALSE
24.7,19.8,73,31,4,6.4,101.37,FALSE,25.4,14,49,14,10,4.8,101.38,FALSE,FALSE
25.4,14,49,14,10,4.8,101.38,FALSE,23.7,13.8,53,8,11,4.8,101.41,FALSE,FALSE
23.7,13.8,53,8,11,4.8,101.41,FALSE,22.5,13.9,58,11,11,4.8,101.45,FALSE,FALSE
22.5,13.9,58,11,11,4.8,101.45,FALSE,22.1,13.7,58,9,12,6.4,101.46,FALSE,FALSE
22.1,13.7,58,9,12,6.4,101.46,FALSE,21.6,14.1,62,11,14,6.4,101.5,FALSE,FALSE
21.6,14.1,62,11,14,6.4,101.5,FALSE,20.2,14.7,70,10,12,6.4,101.53,FALSE,FALSE
20.2,14.7,70,10,12,6.4,101.53,FALSE,20.1,14.9,72,10,10,12.9,101.56,FALSE,FALSE
20.1,14.9,72,10,10,12.9,101.56,FALSE,18.5,15.2,81,9,11,12.9,101.57,FALSE,FALSE
18.5,15.2,81,9,11,12.9,101.57,FALSE,18,15.3,84,14,10,12.9,101.61,FALSE,FALSE
18,15.3,84,14,10,12.9,101.61,FALSE,17,15,88,12,10,16.1,101.64,FALSE,FALSE
17,15,88,12,10,16.1,101.64,FALSE,17.3,14.4,83,10,16,12.9,101.68,FALSE,FALSE
17.3,14.4,83,10,16,12.9,101.68,FALSE,17,14.5,85,10,16,20.9,101.74,FALSE,FALSE
17,14.5,85,10,16,20.9,101.74,FALSE,19,15.2,78,13,13,20.9,101.76,FALSE,FALSE
19,15.2,78,13,13,20.9,101.76,FALSE,21,14.7,67,11,18,24.1,101.78,FALSE,FALSE
21,14.7,67,11,18,24.1,101.78,FALSE,22,15.1,65,12,23,24.1,101.83,FALSE,FALSE
22,15.1,65,12,23,24.1,101.83,FALSE,23.9,15.6,59,11,23,24.1,101.83,FALSE,FALSE
23.9,15.6,59,11,23,24.1,101.83,FALSE,24.3,15.6,58,13,19,24.1,101.84,FALSE,FALSE
24.3,15.6,58,13,19,24.1,101.84,FALSE,26.2,16.1,53,13,17,24.1,101.85,FALSE,FALSE
26.2,16.1,53,13,17,24.1,101.85,FALSE,26.4,16.2,53,11,15,24.1,101.82,FALSE,FALSE
26.4,16.2,53,11,15,24.1,101.82,FALSE,27.9,16.5,49,14,14,24.1,101.8,FALSE,FALSE
27.9,16.5,49,14,14,24.1,101.8,FALSE,27.7,16.2,49,15,10,24.1,101.75,FALSE,FALSE
27.7,16.2,49,15,10,24.1,101.75,FALSE,27.2,16.6,52,17,11,24.1,101.69,FALSE,FALSE
27.2,16.6,52,17,11,24.1,101.69,FALSE,25.2,17.9,63,22,13,24.1,101.63,FALSE,FALSE
25.2,17.9,63,22,13,24.1,101.63,FALSE,25.1,15.9,56,9,18,24.1,101.64,FALSE,FALSE
25.1,15.9,56,9,18,24.1,101.64,FALSE,23.9,15.9,60,11,14,19.3,101.6,FALSE,FALSE
23.9,15.9,60,11,14,19.3,101.6,FALSE,22.1,16,68,13,14,19.3,101.6,FALSE,FALSE
22.1,16,68,13,14,19.3,101.6,FALSE,20.9,15.6,71,8,10,19.3,101.64,FALSE,FALSE
20.9,15.6,71,8,10,19.3,101.64,FALSE,20.8,16,74,10,15,19.3,101.63,FALSE,FALSE
20.8,16,74,10,15,19.3,101.63,FALSE,20.2,16.1,77,12,17,19.3,101.62,FALSE,FALSE
20.2,16.1,77,12,17,19.3,101.62,FALSE,19.7,16,79,14,7,19.3,101.63,FALSE,FALSE
19.7,16,79,14,7,19.3,101.63,FALSE,18.5,16.6,89,14,16,19.3,101.61,FALSE,FALSE
18.5,16.6,89,14,16,19.3,101.61,FALSE,17.6,16.1,91,11,15,19.3,101.59,FALSE,FALSE
17.6,16.1,91,11,15,19.3,101.59,FALSE,16.9,15.6,92,11,12,19.3,101.61,FALSE,FALSE
16.9,15.6,92,11,12,19.3,101.61,FALSE,17.3,16.3,94,12,17,19.3,101.63,FALSE,FALSE
17.3,16.3,94,12,17,19.3,101.63,FALSE,16.2,15.2,93,13,13,24.1,101.65,FALSE,FALSE
16.2,15.2,93,13,13,24.1,101.65,FALSE,16.9,15.7,93,12,18,32.2,101.71,FALSE,FALSE
16.9,15.7,93,12,18,32.2,101.71,FALSE,17.7,15.6,87,11,17,24.1,101.73,FALSE,FALSE
17.7,15.6,87,11,17,24.1,101.73,FALSE,19.7,15.8,78,12,21,32.2,101.73,FALSE,FALSE
19.7,15.8,78,12,21,32.2,101.73,FALSE,22.1,15.7,67,12,22,32.2,101.73,FALSE,FALSE
22.1,15.7,67,12,22,32.2,101.73,FALSE,22.4,15.9,66,13,20,32.2,101.72,FALSE,FALSE
22.4,15.9,66,13,20,32.2,101.72,FALSE,23.5,16.4,64,13,22,32.2,101.69,FALSE,FALSE
23.5,16.4,64,13,22,32.2,101.69,FALSE,23.8,16.4,63,13,15,32.2,101.64,FALSE,FALSE
23.8,16.4,63,13,15,32.2,101.64,FALSE,23.6,15.1,58,15,21,32.2,101.59,FALSE,FALSE
23.6,15.1,58,15,21,32.2,101.59,FALSE,24,15.3,58,14,19,32.2,101.54,FALSE,FALSE
24,15.3,58,14,19,32.2,101.54,FALSE,22.4,14.7,61,11,16,32.2,101.44,FALSE,FALSE
22.4,14.7,61,11,16,32.2,101.44,FALSE,22.8,15,61,11,13,40.2,101.37,FALSE,FALSE
22.8,15,61,11,13,40.2,101.37,FALSE,22.5,15.2,63,8,9,40.2,101.34,FALSE,FALSE
22.5,15.2,63,8,9,40.2,101.34,FALSE,22,14.8,63,9,8,32.2,101.29,FALSE,FALSE
22,14.8,63,9,8,32.2,101.29,FALSE,20.5,17.1,81,20,8,32.2,101.27,FALSE,FALSE
20.5,17.1,81,20,8,32.2,101.27,FALSE,19.8,17.2,85,24,8,32.2,101.29,FALSE,FALSE
19.8,17.2,85,24,8,32.2,101.29,FALSE,18.8,17.5,92,28,5,32.2,101.29,FALSE,FALSE
18.8,17.5,92,28,5,32.2,101.29,FALSE,18.6,17.1,91,29,4,32.2,101.25,FALSE,FALSE
18.6,17.1,91,29,4,32.2,101.25,FALSE,19.7,17.6,87,16,5,32.2,101.24,FALSE,FALSE
19.7,17.6,87,16,5,32.2,101.24,FALSE,18.5,15.9,85,10,13,32.2,101.24,FALSE,FALSE
18.5,15.9,85,10,13,32.2,101.24,FALSE,17.3,15.2,87,9,16,32.2,101.24,FALSE,FALSE
17.3,15.2,87,9,16,32.2,101.24,FALSE,16.5,14.6,88,10,16,32.2,101.21,FALSE,FALSE
16.5,14.6,88,10,16,32.2,101.21,FALSE,16.3,14.3,88,9,16,32.2,101.21,FALSE,FALSE
16.3,14.3,88,9,16,32.2,101.21,FALSE,16.5,14.3,87,11,21,32.2,101.2,FALSE,FALSE
16.5,14.3,87,11,21,32.2,101.2,FALSE,16.7,14.8,88,10,9,24.1,101.18,FALSE,FALSE
16.7,14.8,88,10,9,24.1,101.18,FALSE,17.2,14.5,84,12,16,24.1,101.19,FALSE,FALSE
17.2,14.5,84,12,16,24.1,101.19,FALSE,16.9,14.3,85,12,20,24.1,101.18,FALSE,FALSE
16.9,14.3,85,12,20,24.1,101.18,FALSE,17.2,14.6,85,12,16,24.1,101.17,FALSE,TRUE
17.2,14.6,85,12,16,24.1,101.17,FALSE,16.8,15.1,90,10,17,24.1,101.16,TRUE,TRUE
16.8,15.1,90,10,17,24.1,101.16,TRUE,16.8,16,95,9,14,16.1,101.14,TRUE,TRUE
16.8,16,95,9,14,16.1,101.14,TRUE,16.9,16.1,95,9,12,16.1,101.13,TRUE,TRUE
16.9,16.1,95,9,12,16.1,101.13,TRUE,17.1,16.4,96,12,9,12.9,101.12,TRUE,FALSE
17.1,16.4,96,12,9,12.9,101.12,TRUE,17.7,16.5,93,11,5,12.9,101.11,FALSE,FALSE
17.7,16.5,93,11,5,12.9,101.11,FALSE,18.1,16.7,91,21,4,16.1,101.06,FALSE,FALSE
18.1,16.7,91,21,4,16.1,101.06,FALSE,19.3,16.8,85,36,3,24.1,101.01,FALSE,FALSE
19.3,16.8,85,36,3,24.1,101.01,FALSE,19.4,16.9,85,24,10,24.1,100.96,FALSE,FALSE
19.4,16.9,85,24,10,24.1,100.96,FALSE,20.8,15.8,73,11,14,24.1,100.88,FALSE,FALSE
20.8,15.8,73,11,14,24.1,100.88,FALSE,19.3,16.8,85,29,9,32.2,100.87,FALSE,TRUE
19.3,16.8,85,29,9,32.2,100.87,FALSE,18.1,15.3,84,12,4,32.2,100.88,TRUE,FALSE
18.1,15.3,84,12,4,32.2,100.88,TRUE,17.5,14.9,85,13,6,24.1,100.89,FALSE,FALSE
17.5,14.9,85,13,6,24.1,100.89,FALSE,17.3,15,86,29,14,24.1,100.9,FALSE,FALSE
17.3,15,86,29,14,24.1,100.9,FALSE,17.4,15.3,87,31,13,24.1,100.91,FALSE,FALSE
17.4,15.3,87,31,13,24.1,100.91,FALSE,17.8,13.9,77,29,16,24.1,100.94,FALSE,TRUE
17.8,13.9,77,29,16,24.1,100.94,FALSE,17.2,12.9,76,29,24,24.1,100.98,TRUE,FALSE
17.2,12.9,76,29,24,24.1,100.98,TRUE,16.4,13.4,82,30,31,22.5,100.97,FALSE,FALSE
16.4,13.4,82,30,31,22.5,100.97,FALSE,15.1,13,87,3,12,24.1,101.01,FALSE,FALSE
15.1,13,87,3,12,24.1,101.01,FALSE,15.6,12.9,84,3,7,24.1,101.06,FALSE,FALSE
15.6,12.9,84,3,7,24.1,101.06,FALSE,15.5,12.8,84,1,7,24.1,101.1,FALSE,FALSE
15.5,12.8,84,1,7,24.1,101.1,FALSE,15,12.5,85,7,10,32.2,101.18,FALSE,FALSE
15,12.5,85,7,10,32.2,101.18,FALSE,14.7,12.4,86,8,9,32.2,101.25,FALSE,FALSE
14.7,12.4,86,8,9,32.2,101.25,FALSE,14.6,12.5,87,10,15,32.2,101.34,FALSE,FALSE
14.6,12.5,87,10,15,32.2,101.34,FALSE,15.4,12.8,84,10,10,32.2,101.39,FALSE,FALSE
15.4,12.8,84,10,10,32.2,101.39,FALSE,16.1,12.8,80,9,6,32.2,101.45,FALSE,FALSE
16.1,12.8,80,9,6,32.2,101.45,FALSE,17.5,14,80,28,7,40.2,101.48,FALSE,FALSE
17.5,14,80,28,7,40.2,101.48,FALSE,17.5,13.6,78,22,9,40.2,101.49,FALSE,FALSE
17.5,13.6,78,22,9,40.2,101.49,FALSE,19.1,14.2,73,23,13,40.2,101.48,FALSE,FALSE
19.1,14.2,73,23,13,40.2,101.48,FALSE,19,13.6,71,23,13,40.2,101.46,FALSE,FALSE
19,13.6,71,23,13,40.2,101.46,FALSE,19.8,14.4,71,22,13,40.2,101.49,FALSE,FALSE
19.8,14.4,71,22,13,40.2,101.49,FALSE,19.8,14.4,71,21,19,40.2,101.47,FALSE,FALSE
19.8,14.4,71,21,19,40.2,101.47,FALSE,20,14.3,70,20,19,40.2,101.45,FALSE,FALSE
20,14.3,70,20,19,40.2,101.45,FALSE,20.8,12.4,58,16,14,40.2,101.45,FALSE,FALSE
20.8,12.4,58,16,14,40.2,101.45,FALSE,20.2,12.3,60,15,15,32.2,101.47,FALSE,FALSE
20.2,12.3,60,15,15,32.2,101.47,FALSE,18.2,12.6,70,13,14,32.2,101.54,FALSE,FALSE
18.2,12.6,70,13,14,32.2,101.54,FALSE,16.9,12.8,76,9,15,24.1,101.6,FALSE,FALSE
16.9,12.8,76,9,15,24.1,101.6,FALSE,16.2,13,81,9,17,24.1,101.67,FALSE,FALSE
16.2,13,81,9,17,24.1,101.67,FALSE,14.9,11.6,80,9,9,24.1,101.71,FALSE,FALSE
14.9,11.6,80,9,9,24.1,101.71,FALSE,16.1,12.2,77,9,5,24.1,101.71,FALSE,FALSE
16.1,12.2,77,9,5,24.1,101.71,FALSE,14.8,12.4,86,10,10,24.1,101.77,FALSE,FALSE
14.8,12.4,86,10,10,24.1,101.77,FALSE,14.7,11.8,82,8,8,24.1,101.83,FALSE,FALSE
14.7,11.8,82,8,8,24.1,101.83,FALSE,14.4,11.8,84,9,9,24.1,101.83,FALSE,FALSE
14.4,11.8,84,9,9,24.1,101.83,FALSE,14.4,11.9,84,7,8,24.1,101.88,FALSE,FALSE
14.4,11.9,84,7,8,24.1,101.88,FALSE,13.2,11.2,88,9,8,24.1,101.92,FALSE,FALSE
13.2,11.2,88,9,8,24.1,101.92,FALSE,13.8,11.8,88,9,8,24.1,101.93,FALSE,FALSE
13.8,11.8,88,9,8,24.1,101.93,FALSE,13.9,11.8,87,36,2,32.2,101.96,FALSE,FALSE
13.9,11.8,87,36,2,32.2,101.96,FALSE,16.1,13.2,83,9,5,32.2,102,FALSE,FALSE
16.1,13.2,83,9,5,32.2,102,FALSE,19.5,13.4,67,14,9,32.2,102.03,FALSE,FALSE
19.5,13.4,67,14,9,32.2,102.03,FALSE,19.4,13,66,14,4,32.2,102.02,FALSE,FALSE
19.4,13,66,14,4,32.2,102.02,FALSE,20.5,13.2,62,14,4,32.2,102.01,FALSE,FALSE
20.5,13.2,62,14,4,32.2,102.01,FALSE,20.8,14.1,65,9,9,32.2,101.97,FALSE,FALSE
20.8,14.1,65,9,9,32.2,101.97,FALSE,19.2,14.2,73,24,10,32.2,101.94,FALSE,FALSE
19.2,14.2,73,24,10,32.2,101.94,FALSE,19.5,14.5,72,23,14,32.2,101.92,FALSE,FALSE
19.5,14.5,72,23,14,32.2,101.92,FALSE,19.8,14.8,73,26,14,32.2,101.85,FALSE,FALSE
19.8,14.8,73,26,14,32.2,101.85,FALSE,19.7,14.3,71,26,16,32.2,101.8,FALSE,FALSE
19.7,14.3,71,26,16,32.2,101.8,FALSE,19.6,14.2,71,24,10,32.2,101.75,FALSE,FALSE
19.6,14.2,71,24,10,32.2,101.75,FALSE,19.7,14.9,73,22,13,32.2,101.68,FALSE,FALSE
19.7,14.9,73,22,13,32.2,101.68,FALSE,19.1,14.7,75,21,12,40.2,101.66,FALSE,FALSE
19.1,14.7,75,21,12,40.2,101.66,FALSE,18.7,14.5,76,18,11,32.2,101.68,FALSE,FALSE
18.7,14.5,76,18,11,32.2,101.68,FALSE,18.2,14.2,77,13,9,32.2,101.72,FALSE,FALSE
18.2,14.2,77,13,9,32.2,101.72,FALSE,18.7,13.8,73,16,9,32.2,101.74,FALSE,FALSE
18.7,13.8,73,16,9,32.2,101.74,FALSE,17,13.8,81,10,10,32.2,101.75,FALSE,FALSE
17,13.8,81,10,10,32.2,101.75,FALSE,16.5,14,85,10,13,32.2,101.73,FALSE,FALSE
16.5,14,85,10,13,32.2,101.73,FALSE,15.9,13.4,85,10,16,32.2,101.72,FALSE,FALSE
15.9,13.4,85,10,16,32.2,101.72,FALSE,15.4,12.7,84,10,11,32.2,101.72,FALSE,FALSE
15.4,12.7,84,10,11,32.2,101.72,FALSE,15.5,12.9,84,8,8,32.2,101.71,FALSE,FALSE
15.5,12.9,84,8,8,32.2,101.71,FALSE,14.2,12.6,90,30,4,32.2,101.73,FALSE,FALSE
14.2,12.6,90,30,4,32.2,101.73,FALSE,15.9,12.9,82,23,4,32.2,101.74,FALSE,FALSE
15.9,12.9,82,23,4,32.2,101.74,FALSE,15.9,14,88,14,7,32.2,101.71,FALSE,FALSE
15.9,14,88,14,7,32.2,101.71,FALSE,15.8,13.4,85,10,11,32.2,101.71,FALSE,FALSE
15.8,13.4,85,10,11,32.2,101.71,FALSE,16.9,13.8,82,10,16,32.2,101.75,FALSE,FALSE
